Gene_description	GC_content	GC_Stretch
ENSGALG00010027608|GNAI2|1059	58.92	4.40909090909091
ENSGALG00010002378||447	57.27	4.63888888888889
ENSGALG00010008048||468	47.86	3.38095238095238
ENSGALG00010016127||2097	55.98	4.04081632653061
ENSGALG00010017870|RAB11A|618	45.31	3.52380952380952
ENSGALG00010017341|TA3|4500	46.78	3.67032967032967
ENSGALG00010010448|GALNT13|1650	54.24	3.94
ENSGALG00010013493||519	48.36	3.48
ENSGALG00010022466|NEDD4|2727	42.21	3.40243902439024
ENSGALG00010028586|BABAM1|999	63.36	4.91304347826087
ENSGALG00010015942|AP3S2|720	62.78	4.72881355932203
ENSGALG00010011467||2961	42.25	3.54545454545455
ENSGALG00010024678|AMOTL2|2112	65.81	4.46524064171123
ENSGALG00010022178|AADACL3C|1236	54.61	3.96341463414634
ENSGALG00010020486|MRTFB|3282	44.52	3.47272727272727
ENSGALG00010012829|RGS5|546	57.33	3.94736842105263
ENSGALG00010025899||834	54.56	4.53061224489796
ENSGALG00010025415||771	57.59	4.31111111111111
ENSGALG00010028582|KYAT1|1371	55.51	3.74736842105263
ENSGALG00010027388|URM1|414	50.97	3.61904761904762
ENSGALG00010022328||876	65.41	5.42857142857143
ENSGALG00010011099|CCBE1|1044	53.07	4.08771929824561
ENSGALG00010009807||357	58.54	3.73333333333333
ENSGALG00010001218||1074	47.11	3.42857142857143
ENSGALG00010019498||3879	55.14	4.45238095238095
ENSGALG00010005382|RAB32|657	50.23	4.03030303030303
ENSGALG00010005029|FAT4|12810	47.49	3.71043771043771
ENSGALG00010008618|EIF4EBP3|7317	45.72	3.59541984732824
ENSGALG00010028037||1071	58.73	4.12658227848101
ENSGALG00010023877||333	49.55	3.44444444444444
ENSGALG00010019659|MRPL14|537	50.84	4.03333333333333
ENSGALG00010021669||585	55.38	4.34285714285714
ENSGALG00010002226|OXNAD1|888	44.14	3.48148148148148
ENSGALG00010020011|TLE3|2274	61.74	4.42391304347826
ENSGALG00010006132|MIPEP|2115	46.95	4.07954545454545
ENSGALG00010014824|ANXA6|2052	56.73	3.92142857142857
ENSGALG00010018370|ZBTB8A|1485	53.47	3.87654320987654
ENSGALG00010022547|SMARCE1|1185	49.54	3.68518518518519
ENSGALG00010020325||2901	45.71	3.30701754385965
ENSGALG00010029469||930	53.87	4.90697674418605
ENSGALG00010024569|ASCL2|585	71.62	5.64285714285714
ENSGALG00010018438|PPP2R2A|1365	39.93	3.54545454545455
ENSGALG00010002185||2151	55.42	4.11570247933884
ENSGALG00010005587|LEF1|1110	54.23	4.33846153846154
ENSGALG00010009548|PIK3C3|2751	42.49	3.21176470588235
ENSGALG00010006408||630	44.29	4.13636363636364
ENSGALG00010003101|KLHL15|1467	44.10	3.39655172413793
ENSGALG00010005442|SASH1|4155	48.54	3.65979381443299
ENSGALG00010020104|BRAT1|2385	49.60	3.68468468468468
ENSGALG00010014204|KIFAP3|2367	43.35	3.61538461538462
ENSGALG00010022400|NHLRC2|2031	44.56	3.61111111111111
ENSGALG00010005342|MAP3K5|3741	43.41	3.30827067669173
ENSGALG00010009340|SYK|1842	43.54	3.50684931506849
ENSGALG00010016745|BEGAIN|1932	46.58	3.51219512195122
ENSGALG00010016011|ADD1|2304	46.92	3.55102040816327
ENSGALG00010010960|POLDIP3|1257	48.69	3.73214285714286
ENSGALG00010016242|PDS5A|3897	41.67	3.34782608695652
ENSGALG00010012242|CCDC77|1515	46.67	3.75
ENSGALG00010022776|CDH4|2733	53.09	3.94904458598726
ENSGALG00010014082|HNRNPR|1815	47.60	3.91954022988506
ENSGALG00010029656|MRPL27|591	49.41	3.8125
ENSGALG00010016416|CYP46A1|1845	50.30	3.93258426966292
ENSGALG00010023144|C11orf58|642	53.89	4.27027027027027
ENSGALG00010005407|DPH6|786	43.38	3.77272727272727
ENSGALG00010027158|XRCC2|822	41.48	3.54545454545455
ENSGALG00010023245|TANC2|6198	59.50	4.19375
ENSGALG00010016111|EPB41|3009	55.03	3.97222222222222
ENSGALG00010012477||2430	61.32	4.6271186440678
ENSGALG00010022359|ZZZ3|2718	41.69	3.25641025641026
ENSGALG00010008170|PICALM|1764	44.33	3.57971014492754
ENSGALG00010018446|FBN1|8241	46.83	3.67714285714286
ENSGALG00010003851|PHF14|2649	43.19	3.35714285714286
ENSGALG00010013625|SSBP1|450	46.67	4.21052631578947
ENSGALG00010021169|CAMK2G|1794	49.16	3.57777777777778
ENSGALG00010012049|IFNAR1|1701	38.86	3.3953488372093
ENSGALG00010011211|SLC37A1|1503	45.71	3.57142857142857
ENSGALG00010011667||1572	47.71	3.62068965517241
ENSGALG00010001556|EPB41L3|2859	47.99	3.76315789473684
ENSGALG00010027271|INKA2|1281	64.79	4.75454545454545
ENSGALG00010011023||432	76.39	6.86842105263158
ENSGALG00010003865|AKAP8L|2124	54.66	4.10769230769231
ENSGALG00010016774|PEX14|822	51.46	3.72340425531915
ENSGALG00010016385|HTT|9222	43.29	3.43939393939394
ENSGALG00010003242|ASAP2|636	45.28	3.60869565217391
ENSGALG00010006331|SMAD9|1371	49.02	3.71641791044776
ENSGALG00010009219|TNFRSF11B|1206	45.02	3.4
ENSGALG00010009007|TMEM65|987	58.26	5.31147540983607
ENSGALG00010027063|RAB7L1|618	55.50	3.97560975609756
ENSGALG00010015892|UBE2U|621	66.51	5.16363636363636
ENSGALG00010014900|UBLCP1|957	39.29	3.68181818181818
ENSGALG00010017377|USP8|3261	42.44	3.48
ENSGALG00010027998|SNX27|1653	57.41	4.62
ENSGALG00010000802|SEMA5A|3231	47.42	3.41666666666667
ENSGALG00010022656|FKBP10|1824	62.55	4.39735099337748
ENSGALG00010007817|CDYL2|1668	45.56	3.58571428571429
ENSGALG00010014225|ZMPSTE24|1245	44.98	3.76470588235294
ENSGALG00010029296|FBXO39|1209	43.84	3.46666666666667
ENSGALG00010008352||1140	70.53	5.63106796116505
ENSGALG00010007319|ATP9B|2901	43.98	3.57425742574257
ENSGALG00010024813|RNF168|1818	44.66	3.33846153846154
ENSGALG00010018455|RBM20|3537	51.12	3.94722955145119
ENSGALG00010000269||1530	53.79	3.67857142857143
ENSGALG00010004006|NKAIN3|633	46.13	3.84
ENSGALG00010027317|MPV17L2|663	65.76	4.81818181818182
ENSGALG00010029306|CEP95|2400	44.00	3.40579710144928
ENSGALG00010016295|UBE2K|591	40.61	3.64285714285714
ENSGALG00010001305|WNT16|1083	62.60	5.1025641025641
ENSGALG00010024433||1749	49.23	3.95294117647059
ENSGALG00010005367|H2AFZ|408	52.21	3.8
ENSGALG00010024505|DNASE2B|1101	53.59	3.66129032258065
ENSGALG00010020655|RIC3|1185	52.15	4.04347826086957
ENSGALG00010013277|YRDC|777	59.85	4.3134328358209
ENSGALG00010015168|GPR6|987	56.74	4.1830985915493
ENSGALG00010015834|STARD8|3288	59.18	3.94238683127572
ENSGALG00010016619|SLC25A47|966	51.76	3.65454545454545
ENSGALG00010025168|POPDC2|1257	60.38	3.97826086956522
ENSGALG00010012932|ATF6|1869	50.83	3.86868686868687
ENSGALG00010002840|SRPX|1395	47.60	3.73770491803279
ENSGALG00010029743|MYOCD|2766	54.16	3.79393939393939
ENSGALG00010030014|SLC47A1|1428	55.46	3.67469879518072
ENSGALG00010017748||486	43.62	3.42857142857143
ENSGALG00010004245|ARFGEF3|6543	49.06	3.65602836879433
ENSGALG00010011044|MBL2|810	41.73	3.31034482758621
ENSGALG00010011595||477	50.73	3.46428571428571
ENSGALG00010004039|ALPK1|3816	47.98	3.74117647058824
ENSGALG00010008092|SPIRE2|2121	65.72	4.91358024691358
ENSGALG00010029714|MCHR1|1104	51.00	3.41269841269841
ENSGALG00010009991|LHFPL3|726	58.26	4.47169811320755
ENSGALG00010025917|SCUBE3|2937	60.37	4.34928229665072
ENSGALG00010011096|LDB2|1044	45.50	3.47058823529412
ENSGALG00010012986|TMEM184B|1308	53.06	3.5375
ENSGALG00010008170|PICALM|2037	44.04	3.53947368421053
ENSGALG00010005785|RPL21|483	44.10	3.2962962962963
ENSGALG00010016624|MDH1|1005	46.67	3.58823529411765
ENSGALG00010021302|P4HA1|1611	46.49	3.70422535211268
ENSGALG00010018601|CPNE4|1716	45.86	3.3625
ENSGALG00010020316|PDPK1|1680	41.73	3.68
ENSGALG00010022164|PDGFA|714	50.14	3.81578947368421
ENSGALG00010011468|EFHC2|2241	41.99	3.54666666666667
ENSGALG00010023968|TYW5|459	39.87	3.38461538461538
ENSGALG00010012042|FNDC7|2436	45.44	3.5125
ENSGALG00010026432||315	66.67	4.02941176470588
ENSGALG00010017868|CHRND|1749	58.26	4.08870967741935
ENSGALG00010009193|EDARADD|717	47.70	4.07407407407407
ENSGALG00010018000|MAP2K1|1149	45.87	3.56818181818182
ENSGALG00010015181|VPS13A|9186	38.72	3.41346153846154
ENSGALG00010026481|DIXDC1|1965	49.11	3.66666666666667
ENSGALG00010008811|TERF2IP|1230	62.11	4.93939393939394
ENSGALG00010010993||648	49.54	3.58064516129032
ENSGALG00010013753|PLEKHA5|3636	43.70	3.77391304347826
ENSGALG00010023071|POLR2M|1131	51.37	4.16129032258065
ENSGALG00010001939||936	54.70	3.6984126984127
ENSGALG00010015123|CEP85L|2421	45.31	3.63095238095238
ENSGALG00010001395|GNAL|1140	45.79	3.97916666666667
ENSGALG00010010298|KCNIP4|792	39.52	3.42857142857143
ENSGALG00010026070||1359	66.59	4.16428571428571
ENSGALG00010020640|PTPN14|3465	48.66	3.62130177514793
ENSGALG00010015327|LARGE1|2256	52.08	3.66412213740458
ENSGALG00010005748|AIG1|804	45.15	3.59375
ENSGALG00010003737|SRP72|1848	49.89	3.8735632183908
ENSGALG00010004222|SPAG6|1431	45.07	3.51162790697674
ENSGALG00010021241|TMEM43|1203	47.55	3.56603773584906
ENSGALG00010005400||900	58.11	4
ENSGALG00010027605|FCHO1|2976	68.99	5.20992366412214
ENSGALG00010013938||879	48.24	4.25641025641026
ENSGALG00010029683|MRPL58|606	53.30	4.52777777777778
ENSGALG00010006288|ARF5|543	60.41	3.85714285714286
ENSGALG00010015320|TRPM6|5967	44.78	3.72432432432432
ENSGALG00010025720|FAM109A|717	66.95	4.83582089552239
ENSGALG00010008880|FMN2|5361	47.62	3.62869198312236
ENSGALG00010025562|GRAMD1B|2244	51.25	3.81451612903226
ENSGALG00010006958|KIF26B|5760	51.89	3.69781931464174
ENSGALG00010017495|NT5M|699	58.94	4.3469387755102
ENSGALG00010013165|NUDC|948	48.21	3.81578947368421
ENSGALG00010010913|IFT56|1527	45.38	3.54545454545455
ENSGALG00010015632|COL4A5|4809	56.91	4.14855072463768
ENSGALG00010005476|NFKB1|2958	45.40	3.59803921568627
ENSGALG00010014125|PLPP1|882	44.22	3.5
ENSGALG00010013333|PPP1R12A|2925	44.27	3.78651685393258
ENSGALG00010010301||759	48.62	4.0625
ENSGALG00010000870|DACH1|1983	55.67	4.99038461538461
ENSGALG00010021130||525	42.48	3.13333333333333
ENSGALG00010010663|EFR3B|2451	55.00	3.8943661971831
ENSGALG00010009303|TTC1|1062	40.49	3.58620689655172
ENSGALG00010011709||1095	41.74	3
ENSGALG00010021519|FNTB|1239	64.00	4.68421052631579
ENSGALG00010029556|NPTX1|1326	65.76	5.03703703703704
ENSGALG00010008821||861	46.57	3.5
ENSGALG00010012744|ARL4C|579	62.18	4.35555555555556
ENSGALG00010014340|EFNB1|924	58.98	4.14864864864865
ENSGALG00010007777|KIF13A|5820	45.15	3.46829268292683
ENSGALG00010012913|EGFLAM|2937	49.51	3.74452554744526
ENSGALG00010022862|ACADS|1251	56.67	4.03296703296703
ENSGALG00010017133|WDR20|492	51.83	4.46428571428571
ENSGALG00010006271||996	68.47	4.8265306122449
ENSGALG00010025345|CCM2|1461	54.28	3.72368421052632
ENSGALG00010008715||423	40.66	3.23076923076923
ENSGALG00010007999|SDC1|927	50.59	3.5952380952381
ENSGALG00010014390|SPARC|897	56.97	3.96666666666667
ENSGALG00010028739|GARNL3|2721	40.94	3.46666666666667
ENSGALG00010013196|MRPS9|1023	46.53	3.90909090909091
ENSGALG00010016899|SAXO2|438	44.29	4.41176470588235
ENSGALG00010005240|VIP|603	50.25	5.19230769230769
ENSGALG00010024770|CDC27|2439	43.75	3.46067415730337
ENSGALG00010021726|ARNTL|1899	44.39	3.52054794520548
ENSGALG00010021013|FAP|2280	37.28	3.38775510204082
ENSGALG00010020992|KCNH7|3585	41.17	3.35238095238095
ENSGALG00010017502|NAT8B|1275	70.59	5.21875
ENSGALG00010023673|SGK2|1095	48.40	3.46938775510204
ENSGALG00010002760|RAB2A|639	43.19	3.70833333333333
ENSGALG00010001899|TWF1|564	40.78	4.07692307692308
ENSGALG00010008032|PUM2|3186	47.14	3.47727272727273
ENSGALG00010021035||513	62.96	4.13636363636364
ENSGALG00010027592|MAP1S|3951	67.48	4.75757575757576
ENSGALG00010006246|SUPT20H|2310	44.68	3.49367088607595
ENSGALG00010000684|COBL|4197	45.87	3.74657534246575
ENSGALG00010010147|GLIS3|1188	47.22	3.45
ENSGALG00010016931|SLC30A4|1290	51.78	4.9344262295082
ENSGALG00010028891|SLC31A2|660	62.27	3.91228070175439
ENSGALG00010009028|PDLIM7|1155	63.55	4.47474747474747
ENSGALG00010023196|DGKZ|2748	55.09	3.66298342541436
ENSGALG00010010387||348	52.59	3.25
ENSGALG00010010201|RIOK1|1638	43.35	3.60714285714286
ENSGALG00010017351|CCR2|1065	40.47	3.74074074074074
ENSGALG00010025419|CCND1|879	49.26	3.48837209302326
ENSGALG00010015972|FSTL4|2436	52.67	4.15909090909091
ENSGALG00010029432||768	66.02	4.71232876712329
ENSGALG00010016467||1020	43.82	3.47727272727273
ENSGALG00010018428|PPP2R5D|1794	49.11	3.8625
ENSGALG00010014204|KIFAP3|2283	43.58	3.67532467532468
ENSGALG00010004250|MOB1B|699	44.49	3.53846153846154
ENSGALG00010013465|CALD1|1575	46.48	3.63333333333333
ENSGALG00010018823|RAB40C|876	54.68	4.11538461538461
ENSGALG00010023775||606	43.23	3.2
ENSGALG00010008365||429	40.79	3.33333333333333
ENSGALG00010005317|CHCHD3|537	49.91	3.60714285714286
ENSGALG00010027149|C1orf116|1551	62.09	4.4051724137931
ENSGALG00010012956|FABP3|666	58.11	4.25531914893617
ENSGALG00010005462|AHI1|3726	39.94	3.36082474226804
ENSGALG00010002446|RIMS1|4470	46.09	3.66489361702128
ENSGALG00010024786|PDCD5|477	43.82	4.2
ENSGALG00010029422|EIF4H|876	55.48	4.39622641509434
ENSGALG00010027784|PEAR1|3051	67.75	4.46229508196721
ENSGALG00010017596|TDP1|1773	46.53	3.56
ENSGALG00010027632|LAMC3|4989	65.08	4.13080168776371
ENSGALG00010013639||456	42.98	3.33333333333333
ENSGALG00010000173|NIPSNAP1|894	57.94	4.3448275862069
ENSGALG00010011471|NMNAT2|924	56.17	3.875
ENSGALG00010010245|GALR3|1218	53.69	3.60493827160494
ENSGALG00010014889|PVALB|462	43.94	3.52380952380952
ENSGALG00010021610|TMEM11|630	53.97	4.18333333333333
ENSGALG00010008152||11796	51.72	3.62033898305085
ENSGALG00010001298|DOCK4|5505	42.98	3.38265306122449
ENSGALG00010003820|SH3YL1|1005	41.00	3.28
ENSGALG00010020719|RPH3A|2010	60.15	4.4968152866242
ENSGALG00010023482|SOGA1|4380	61.46	4.13461538461539
ENSGALG00010005086||897	47.49	3.39473684210526
ENSGALG00010024338|NDUFA9|1095	44.11	3.53658536585366
ENSGALG00010029162|ELN|2328	65.68	4.23660714285714
ENSGALG00010017008|RTN1|627	49.12	3.71875
ENSGALG00010023665|C16orf87|522	42.34	3.375
ENSGALG00010008130|RCSD1|1026	52.14	3.73684210526316
ENSGALG00010009286||1185	66.16	4.5
ENSGALG00010002046|FAM126A|1548	44.70	3.24
ENSGALG00010023704|ANKRD13C|1554	48.97	4.75342465753425
ENSGALG00010023602|GH|651	56.84	3.97435897435897
ENSGALG00010024942|DNAJB6|909	43.01	3.48648648648649
ENSGALG00010014908||2871	43.23	3.40449438202247
ENSGALG00010009094|DARS|1512	46.63	3.78333333333333
ENSGALG00010029341|SLC43A2|441	55.33	3.51612903225806
ENSGALG00010010150|NTRK2|1494	46.39	4.19354838709677
ENSGALG00010024687|RYK|1935	49.82	4.71428571428571
ENSGALG00010022671|DBR1|1530	47.97	4.25925925925926
ENSGALG00010004034|NEDD8|783	67.82	5.43478260869565
ENSGALG00010015876|SKP1|459	42.05	3.13333333333333
ENSGALG00010014274|FIRRM|2547	47.86	3.57425742574257
ENSGALG00010017472|LZTFL1|1110	47.66	4.25581395348837
ENSGALG00010007339||849	60.07	4.02816901408451
ENSGALG00010017640|P2RY4|1125	59.73	4.18390804597701
ENSGALG00010003507|WDFY3|10512	47.12	3.59869848156182
ENSGALG00010027253|VGLL4|867	52.25	3.67307692307692
ENSGALG00010017830|DENND4A|5652	42.06	3.48022598870056
ENSGALG00010014295|CACNA1C|6294	49.52	3.74534161490683
ENSGALG00010018601|CPNE4|1707	45.75	3.39240506329114
ENSGALG00010023228|GORASP2|1329	49.81	3.82857142857143
ENSGALG00010004366|UNC5C|2796	54.04	3.9746835443038
ENSGALG00010003489|SGCE|1185	46.08	4.08163265306122
ENSGALG00010006998|POLH|2082	60.57	4.36601307189542
ENSGALG00010020967|VPS51|2394	64.33	4.30434782608696
ENSGALG00010024944||648	66.05	4.83333333333333
ENSGALG00010002235|MXRA5|8736	44.79	3.69300911854103
ENSGALG00010002097|PCYT1B|969	46.13	3.68292682926829
ENSGALG00010024924|MNX1|1041	70.12	5.90588235294118
ENSGALG00010007793||1092	54.21	3.72972972972973
ENSGALG00010013697|HDAC4|3246	54.07	3.70810810810811
ENSGALG00010029427|SPNS3|1302	47.85	3.40322580645161
ENSGALG00010013053|MRTFA|3114	58.03	3.96244131455399
ENSGALG00010010136|EPHX2|1899	61.03	4.47183098591549
ENSGALG00010011347|RGS22|4062	42.74	3.36764705882353
ENSGALG00010025207|BMPR2|2895	45.42	3.71296296296296
ENSGALG00010027867|UBAP2L|3156	59.54	4.15546218487395
ENSGALG00010023860|TRIP4|1680	53.51	3.83673469387755
ENSGALG00010008234|COMMD10|600	49.17	4.17391304347826
ENSGALG00010002886|HERC2|14505	45.36	3.51901140684411
ENSGALG00010028131|TMEM161A|1362	65.93	4.68141592920354
ENSGALG00010003379||804	57.71	3.71212121212121
ENSGALG00010016938|PSME4|5145	42.82	3.38414634146341
ENSGALG00010024518||2091	44.67	3.53424657534247
ENSGALG00010009386|TMEM60|405	42.72	3.33333333333333
ENSGALG00010011287|CBWD1|1101	45.32	3.73333333333333
ENSGALG00010017464|SH3BP2|1668	45.92	3.76190476190476
ENSGALG00010024132||669	60.69	4.58
ENSGALG00010019036|REL|1824	46.44	3.39240506329114
ENSGALG00010006760|TASOR2|7629	53.20	3.66666666666667
ENSGALG00010000331||759	67.59	5.33928571428571
ENSGALG00010011745|AFAP1L1|2382	59.24	4.11180124223602
ENSGALG00010014893|SLC9A6|2046	56.26	4.26119402985075
ENSGALG00010010009|ELF2|1608	48.82	3.67469879518072
ENSGALG00010028038||1086	66.02	4.67307692307692
ENSGALG00010015946|TLE4|2349	50.45	3.62809917355372
ENSGALG00010004760|THBS2|3561	45.97	3.52898550724638
ENSGALG00010018857||3696	41.75	3.41880341880342
ENSGALG00010011306|ECI2|1083	42.01	3.58333333333333
ENSGALG00010002712|PTPRE|1938	46.23	3.62025316455696
ENSGALG00010008156|HAS3|1647	64.85	4.6793893129771
ENSGALG00010012001|EEIG2|1143	50.39	4.10909090909091
ENSGALG00010027125|CRYGN|813	62.24	4.33333333333333
ENSGALG00010015635|ABTB3|2178	49.31	3.67326732673267
ENSGALG00010012834|TPH2|1503	44.24	3.86538461538462
ENSGALG00010028196||834	53.84	3.84782608695652
ENSGALG00010025420|STK39|1482	44.87	4.09615384615385
ENSGALG00010023812||939	44.94	3.38235294117647
ENSGALG00010029340|NDEL1|1005	47.26	3.68292682926829
ENSGALG00010005437|PDE7B|1500	50.53	4.06849315068493
ENSGALG00010020992|KCNH7|3663	41.33	3.37037037037037
ENSGALG00010002084|HACL1|1710	45.56	3.59154929577465
ENSGALG00010022415|DIP2B|4506	49.31	3.64734299516908
ENSGALG00010021145|EIF4G3|5256	55.92	4.3987915407855
ENSGALG00010015975|BTK|2049	52.51	3.81739130434783
ENSGALG00010020525|GPD1L2|1050	47.14	3.66666666666667
ENSGALG00010020878|XYLT1|2733	55.62	4.47126436781609
ENSGALG00010000783|DAP|333	52.55	3.83333333333333
ENSGALG00010014470|RPS6KA1|2193	51.12	3.63636363636364
ENSGALG00010019422|IMMP1L|468	41.88	3.52631578947368
ENSGALG00010010904|TOR1AIP1|1221	50.29	4.15873015873016
ENSGALG00010018377|RAP1GAP|1725	66.67	5.2112676056338
ENSGALG00010012968|LSM11|1053	63.15	5.63888888888889
ENSGALG00010001244||615	67.97	5.94230769230769
ENSGALG00010027385|CNTN2|3111	56.96	3.7801724137931
ENSGALG00010021116|FAM21C|3972	45.57	3.58088235294118
ENSGALG00010002056|PRLHR|1059	49.29	3.44615384615385
ENSGALG00010000293||831	60.89	4
ENSGALG00010022751|SLC25A12|1872	43.43	3.55384615384615
ENSGALG00010026633|SLC5A1|2061	46.72	3.45
ENSGALG00010000791|ACOD1|1347	48.85	3.40909090909091
ENSGALG00010014971|SMC5|3075	39.54	3.73770491803279
ENSGALG00010027962|SCAMP3|939	63.47	4.98684210526316
ENSGALG00010004055|FILIP1|3609	42.92	3.44859813084112
ENSGALG00010025369||1536	48.37	3.76119402985075
ENSGALG00010023056|SAG|1161	49.18	3.70212765957447
ENSGALG00010023864|EPHA1|2910	52.41	3.70552147239264
ENSGALG00010016324|TUBB1|1308	46.94	3.55357142857143
ENSGALG00010003994|SDR16C5|1431	51.01	4.69444444444444
ENSGALG00010006558|USP10|2358	46.27	3.63684210526316
ENSGALG00010019183|ANGEL2|1539	43.60	3.50847457627119
ENSGALG00010021764|FAM222A|1710	65.44	4.92666666666667
ENSGALG00010005630|NIT2|867	46.60	3.5609756097561
ENSGALG00010022052|IFFO1|1110	57.30	4.46031746031746
ENSGALG00010028136|C3orf18|471	52.23	3.52173913043478
ENSGALG00010014994||678	52.65	4.97222222222222
ENSGALG00010010399|FGF18|624	49.84	3.87096774193548
ENSGALG00010002908|S1PR2|1056	66.67	4.91304347826087
ENSGALG00010029929|GDPD1|915	48.09	3.37142857142857
ENSGALG00010015769|TMEM50A|474	50.00	3.67857142857143
ENSGALG00010001449||930	56.34	3.69117647058824
ENSGALG00010029936|SERPINF2|1560	50.64	3.48148148148148
ENSGALG00010022131||390	62.82	4.11764705882353
ENSGALG00010014033|SLC38A4|1749	44.88	3.64179104477612
ENSGALG00010022125|CBFA2T2|1854	63.70	4.64583333333333
ENSGALG00010023019|CABP5|774	52.84	3.87755102040816
ENSGALG00010023598|IL10RA|960	59.90	4.07042253521127
ENSGALG00010019013|LRRK1|5508	50.38	3.65925925925926
ENSGALG00010012339|WNK1|8169	52.65	3.87443946188341
ENSGALG00010021327|IGSF1|1428	54.69	3.67415730337079
ENSGALG00010028880||408	63.97	4.17073170731707
ENSGALG00010015894|CEP78|2253	40.88	3.33962264150943
ENSGALG00010013940|UPF3A|648	43.21	3.40740740740741
ENSGALG00010004983|CLXN|819	50.18	4.38095238095238
ENSGALG00010018326|LCMT1|960	45.00	3.87179487179487
ENSGALG00010008123||1035	64.15	4.51764705882353
ENSGALG00010016809|SYTL1|1749	68.32	4.56571428571429
ENSGALG00010017827||423	47.75	3.46153846153846
ENSGALG00010024646|RORA|1425	41.82	3.3
ENSGALG00010027929|CDK5RAP2|5850	42.05	3.45033112582781
ENSGALG00010012459||369	46.34	3.63157894736842
ENSGALG00010009774|PIAS2|1860	46.51	3.57352941176471
ENSGALG00010013185||1563	48.11	3.7875
ENSGALG00010002965|PRSS35|1242	47.99	3.578125
ENSGALG00010019938|TAFA4|564	49.11	3.8
ENSGALG00010017272|NRXN1|429	50.12	3.71428571428571
ENSGALG00010015180|PITHD1|624	63.30	5.12765957446809
ENSGALG00010025252|PPP1R9B|2367	66.71	5.04145077720207
ENSGALG00010014209|CCDC50|1689	53.11	3.72916666666667
ENSGALG00010007868|INHBA|1680	48.63	3.76543209876543
ENSGALG00010001608||435	45.29	3.5
ENSGALG00010011789|TXNRD1|1458	44.72	3.51785714285714
ENSGALG00010018032|ERO1A|1308	50.46	4.38983050847458
ENSGALG00010021042|LRRC38|822	45.50	3.48571428571429
ENSGALG00010007978|JADE1|2616	48.85	3.47407407407407
ENSGALG00010028475|AMBP|1050	56.67	3.93506493506493
ENSGALG00010011425|WASHC3|972	50.21	4.39622641509434
ENSGALG00010028085||936	65.28	5.27397260273973
ENSGALG00010008161|TMEFF1|954	42.35	3.64516129032258
ENSGALG00010020765|GLT1D1|1023	44.77	3.81081081081081
ENSGALG00010018419|USP7|3315	40.39	3.4945652173913
ENSGALG00010009277|ACTN4|2715	61.88	4.48205128205128
ENSGALG00010011368||3705	39.97	3.37209302325581
ENSGALG00010009788|PAK1IP1|1140	41.93	3.78378378378378
ENSGALG00010024642|RAB3B|681	45.96	3.4375
ENSGALG00010000777|MYCBP2|14148	43.89	3.63677130044843
ENSGALG00010024110|CPNE1|1566	49.68	3.62162162162162
ENSGALG00010007168|MINA|1377	46.91	3.5
ENSGALG00010006270|STAM|1635	44.28	3.38983050847458
ENSGALG00010021035||627	62.52	4.05769230769231
ENSGALG00010019477|NCAPH|2004	49.85	4.02061855670103
ENSGALG00010016932|OGT|513	51.07	3.48
ENSGALG00010013502|PAFAH2|1488	60.69	4.13008130081301
